ROLot,date,time,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,sensor_22,sensor_23,sensor_24,sensor_25,sensor_26,sensor_27,sensor_28,sensor_29,sensor_30,sensor_31,sensor_32,sensor_33,sensor_34,sensor_35,sensor_36,sensor_37,sensor_38,sensor_39,sensor_40
ROLot-01163,2025-03-25,09:20:40,95.22485602467991,137.33065061802063,99.85067483117068,146.73905705636196,92.18944199688512,170.68598360264852,179.26173888842533,130.43497074971629,109.8423580158493,95.24047552520649,114.1699901502881,143.0448208850127,108.77740284695459,142.3752111396643,176.2134545943376,124.33209098989134,165.31633075962208,141.63825292648272,133.53098499504148,72.55604128964346,57.10224767308107,107.45857531861016,126.12776946040903,41.37450545744737,113.16520816693856,120.1135269552444,114.89608809930763,127.38194477870049,69.8438095608914,79.56080127518351,99.63725669963759,132.84654795555787,144.4086012677755,108.50970496318318,144.78752410460103,171.61253160999738,122.32917148235609,107.84231546814416,124.27373753185479,96.21099718416674
ROLot-01188,2025-03-25,12:28:08,92.88435998658606,135.58987677154752,103.58935771318231,144.16554499971056,91.02908926768627,171.49906544554904,109.63405867127756,131.62795966535072,98.91496547591905,95.22235999322083,114.63754927807534,147.90431394688218,111.84689142138848,136.91752576406827,178.67247194360897,129.54638608915613,161.95329960452426,141.39234691873014,,74.44039919823076,56.962062509867934,102.4393517174805,118.63168057070251,32.038221484537125,114.59370745807848,123.00169539923891,110.05370146840843,119.35244711947156,68.25766862663492,78.1797446672765,109.20549853349254,73.43372563519503,147.0248209235397,109.36924006437012,143.93884736582677,170.44514660487403,122.2433892893469,71.20214643275695,130.58461736824256,97.4333885601631
ROLot-01170,2025-03-26,08:30:55,80.42038671511018,126.57088521998202,105.19295278559152,153.68071863422495,86.81194799083367,163.22423975336636,111.77537629785192,122.31811254298121,87.39142615434807,97.16126221081159,108.15343784650523,146.16245120289835,108.30952256586808,131.98779811335748,167.7560844772965,131.39969058028666,168.42627940717514,141.16173186969138,139.12494699065482,64.67029034982123,59.827300223232555,101.00418809513155,117.82016362890286,53.936472231747935,128.98166021686131,123.48549316968294,102.76608981389896,115.40734550876836,62.70509161165911,77.40887074986699,105.43794931434564,70.45127783301426,135.38506041114007,109.01794771425094,142.14988860107985,173.1488509072433,119.12182573866163,76.25837704584963,125.00957942422993,90.7586317070508
ROLot-01178,2025-03-26,16:09:38,80.36221606333355,129.56809509073517,103.2336206458442,151.8696346190606,89.51088117448171,170.1117253672744,105.96796399935563,120.99965315144651,96.57091672908805,93.52216453353466,110.52651783344322,137.5494530484028,104.55547805182846,124.77644389968685,173.33352014792388,121.63711818395683,171.9657856127265,140.4929826993996,136.62037195902525,69.14021649036945,60.357612569065765,109.03143373490225,122.64590525278295,46.32509595837578,119.41859145810899,121.5114983821301,112.5391329132096,121.42876970988571,61.928177246384294,77.03751200530296,108.6944306127116,70.92298793251184,138.6451352925978,105.81819465737142,147.68565081971616,163.27972642530924,117.8589141228854,78.14451846236965,123.0488002382536,89.2490441386333
ROLot-01157,2025-03-27,12:12:14,86.52589285756576,128.06783078411434,101.92914282091436,159.72558416974402,92.83506144776109,155.5743936723439,100.88514048634194,130.53413517526823,94.42222675485311,95.84315416906624,107.04940691695845,141.44135705720484,103.98096602803965,127.41560189106664,176.6008616220655,128.60825983336198,176.6776574952226,127.0607259208347,149.33696551578183,61.816700197804586,57.702877243075825,120.79511399357219,116.84671153484595,45.22143399014169,115.43958394266002,124.42851146103342,109.03333291974143,112.35759252551942,57.758019072935326,70.92063050256243,112.8943109442152,68.14930851508703,139.37644316956883,109.60993532166849,147.31057259616688,163.57063862170492,115.64751247056196,81.15145855558859,125.15628576831412,85.58352378504742
ROLot-01172,2025-03-27,17:02:21,77.07740591282781,143.14132431060528,102.9271609253255,148.0646900126428,87.62670553889627,170.06694178045888,99.33683099093157,129.93536819532133,93.30670222774305,98.92906223946297,105.6199797011516,138.9828392658998,105.29132683146791,134.6834799804267,170.4628435721407,127.74826939181948,171.74296139544177,127.56937235132983,139.7380954798793,66.08400001033233,57.96805601641636,129.91130199094772,117.13428768062343,47.274326218610895,126.30342092554162,125.1157266630395,103.82054088809379,112.45641631232449,59.61176808652667,69.27164565320989,109.63262476367856,68.53526869107296,138.21723579600277,109.54666574855297,143.32530668615487,163.16137853976838,117.1743522277697,81.89470076194091,131.04081741062262,90.9468708040681
ROLot-01211,2025-03-28,06:20:25,83.14288069903972,141.25709413265025,100.34526380826001,155.05762852552868,82.1686271682023,161.3341270376385,89.24341272348978,136.5746737336336,93.8028768859102,103.97258328130215,106.40766433963424,153.44490541808202,98.8677371153842,135.00251661351888,172.2404458436279,128.94928882751802,173.1768572031312,123.97307442777613,143.03883277804698,56.74805364434173,50.688378933962895,115.83022134941305,112.24409242162824,57.9859972616082,116.6550856607218,126.2155292494327,115.5704865865522,121.47475950489682,56.29049319575909,63.078893860937896,108.2826384520941,66.08219956885956,132.22347022080936,109.55305254522493,146.28078623109954,168.3853613244223,117.00038545149029,82.30180191496814,129.85889180041278,89.70065477353691
ROLot-01174,2025-03-29,13:50:09,80.34064284732452,140.60859159451215,98.7439871006912,159.68636349321307,80.46922621905887,151.48072126721976,83.12101164033828,126.5026765636053,106.27548823659333,110.25268744886034,111.62224691921546,154.82950975586752,99.93720701474574,137.5590706360958,178.78465869711658,121.41818578465596,162.00264004265864,124.33953445314786,142.5631044105207,60.04341713801246,43.69849276487052,115.80054889790884,111.04288081101448,49.80314120173059,111.18008306918672,118.5372994593721,120.87461908812713,117.8111311938928,58.54845623735244,73.146609704635,109.8955340525583,65.43455687108299,134.8679299601374,106.40301081756749,149.0047352076191,171.33408016870965,116.95203757603083,71.39669913177589,133.7387592273608,93.00640039086936
ROLot-01166,2025-03-29,17:13:01,82.32692944712795,145.21367505706277,94.75185437320988,166.4747059012353,79.99702677176057,159.80735583782516,81.52061539596923,129.5474073930296,91.92181880862054,109.47353402478298,108.57707801857967,144.9159742267192,100.06122459049308,137.40553149506667,177.7534573255285,121.76165564723874,169.2461092554956,123.37649855572225,127.28810699188386,54.14750253499534,46.42591537931098,116.7833212723402,110.30986349039668,56.29130185208751,116.41273749620808,118.12994611482029,124.6037725423404,132.4660481694425,60.2011641519725,66.81375271735824,110.4122453680706,64.78052585357453,136.799146216416,108.34822600232388,156.21776074164592,174.7261361152049,117.7627942255815,71.89800959597696,125.01465689460962,92.00487068301807
ROLot-01206,2025-03-30,12:25:12,88.22790044888781,141.99989087050793,91.17086865531509,159.8226261551309,77.12778149744554,160.18858389194963,85.07231037092487,118.72710784782393,103.18959445260774,103.44030657678113,107.10614768499255,140.0176342006877,101.53292476794421,131.66092532802722,183.65395032766102,118.53954189593534,158.25708725530242,130.20608436575372,134.67661297389787,55.25798411908274,37.84181523628224,110.01230076745252,106.09448788308718,44.69263121881005,109.21639792981259,124.6030561356199,119.69521275521552,121.59989314317556,63.25564271526071,67.40277474313712,109.94674449860885,62.197660554301464,135.05412800669177,110.38703476911364,146.29329256680222,165.4493733686187,118.87375039326018,62.64531655629259,124.52868485685697,94.91000138183057
ROLot-01184,2025-03-30,12:47:50,86.60966894895142,147.7282935176951,97.52366392236823,158.65026965388086,72.21485356941915,151.1158813725413,87.1809024102605,117.6470669568553,93.08375608795197,101.18413399731472,113.23842913568947,151.04695352880495,102.21977861796651,137.49199377771603,188.00275512464353,115.81849958769568,160.20882114925857,132.79160809318913,124.82492605323812,53.764658481108775,38.372336063756215,100.86626869188463,105.2613897182302,46.67722682638913,111.04768157703467,119.94834568364705,116.26464109837886,124.17540716060755,62.13264520497273,66.68940979320905,100.34808688928908,61.10462007268401,136.99482844735786,102.55603321911025,148.9536461207697,180.69951409315127,116.40276516936764,63.396104245809425,114.35890197999255,99.88688759946233
ROLot-01196,2025-03-31,10:36:34,78.21809737094517,132.0615215961128,98.47944420648051,141.3791515307956,71.84841043530292,153.9014151220863,96.10142386282197,110.18129936741136,103.30832871353445,94.09234459574304,106.84070712588843,156.95361342025214,105.92645476198228,136.83818300229365,182.39410207807921,113.38245206780431,153.34472536881137,134.62095833415958,149.86445785196034,51.28007060860395,38.02853428900524,100.89835422553745,103.37633561316892,31.45652047470789,107.65038328570662,119.24413645262761,106.30517689072079,117.98154713486274,66.14729497682109,79.12677550629516,105.82867428373035,55.661290785345564,139.2331419248763,105.61825624829277,154.42895638305274,171.25724385441055,114.72620248987323,60.004488825860435,118.42408386708529,96.28761916692278
ROLot-01171,2025-03-31,12:27:32,86.25277972629421,140.59768308902554,93.56430690693053,153.54733892422655,,152.95985795853846,,111.11901228241967,101.50359796073883,92.5137596710038,105.50540232059507,143.96557912305036,107.0452177026501,140.35482861156444,184.82930353840874,115.2646345975096,155.04775793910548,134.41189514432654,126.9027245950094,51.074549063776686,36.794161470238684,83.5188513181235,103.98265740286338,32.791277837470375,107.21214363503552,121.23724025311725,111.25412867107912,117.81076257260945,67.54660189825931,79.23820509560235,100.67535082765838,61.12519528551941,135.59116100913621,104.20780988641566,153.72504416281154,175.08641655472962,115.72039227332118,59.51760428462434,118.53213046214898,99.89216558153403
ROLot-01210,2025-03-31,16:29:31,71.67168723867997,129.8092248796689,93.65175530514507,147.14350990056255,71.5641450606989,150.14383783484715,95.31836244107268,110.61966627606029,102.91873460631652,99.90265039054744,109.17916248899687,154.2892534027472,103.97214889560387,135.17049456872698,184.51422791299856,113.64161475688661,158.89991026975167,131.77822972324782,126.56300600085652,51.11158513048211,35.586929899049814,99.67997691746623,100.26820776381078,30.95144091167209,111.93807843618963,122.0399734379871,114.28363353640496,126.80142599354281,64.8358716959543,80.55208259162754,107.97091959193044,56.62028543153449,133.38769608326126,102.75888890225599,148.28451201548833,165.5197870115448,113.07249365148334,58.23046727829586,110.77854229521463,99.00222257257472
ROLot-01238,2025-04-01,09:31:53,80.81654727834923,126.92060092360097,101.05196045849843,148.79355067396418,71.8354097246557,148.17462541171966,104.69117235100273,103.12356019884817,104.81689853901287,90.15669064702391,100.96619018119921,140.74566121160203,107.80395142826832,120.97686663258418,177.3953571684582,116.05093301126942,153.4953391684252,132.06698988059946,126.64765781033995,51.02848179830981,39.95397404786062,94.28518865040805,98.53850015359507,28.972117619904903,119.73572939597402,121.89999297800905,100.59591748936026,111.80710146868923,65.39429159830344,78.79927842951234,95.46772568511558,56.92832848451562,136.6074632023002,104.69486355133375,144.38594285927408,171.21599547205957,107.84470607807008,62.260221817959746,110.2415475918499,90.93190413083738
ROLot-01216,2025-04-01,16:02:24,86.45176844847099,118.19845519372,98.71180700941736,141.24150062816744,74.724079243054,153.83555253214672,105.33431577782636,101.55724589608808,105.68643189649072,85.89023159605685,106.3387328710711,140.0741562771164,106.67957217647016,119.35090626974707,178.56999067226752,115.11433458250687,161.92638664329576,138.38498724360548,126.22601131631771,49.896919554381576,40.79817643433829,100.98941089607823,96.13361634654622,34.67080787525164,121.70408471169725,118.00701814687521,96.8425078850472,113.77855363556108,64.60680558708131,77.4858120423659,96.03076060911674,58.03330141497058,129.4442905566144,102.73102396161099,203.1467580483901,169.18873289211425,112.10009748765525,64.30525856791685,108.75714002877845,87.0938836342399
ROLot-01245,2025-04-02,09:21:13,86.28508104075895,152.30204470091928,100.12823812586592,129.4050908214532,74.90987611117019,147.45198887433506,104.34948953766093,105.6029242137793,103.42538560934753,86.48269764292635,97.0414886656863,134.91414099054165,104.71784666312553,115.51325724581982,177.95110526822126,121.46862627245815,167.52494765374874,131.6143211458783,133.13148906784974,52.08903456297981,45.227722844903525,100.68264893201682,93.66999091925025,42.845040881609705,124.35418550097918,121.850216754653,94.59934487218541,99.71059496680905,64.1573683485922,78.20804929630201,103.90530135986204,54.2650058242777,126.29377987688983,102.25099804979497,142.1671748293912,156.1533891686987,104.49573796196974,71.28043324985518,108.92058639840151,80.21285412119086
ROLot-01224,2025-04-02,15:29:17,80.51984517064442,109.48867725171394,101.25037315096586,144.0768831709599,73.30875277135968,148.45663010607404,105.26674373775562,103.79410671029807,91.94162463214394,81.79542142584982,99.06869263231425,144.04839204118286,109.88862444637115,116.74952116865639,178.6571067901374,119.87075553309008,166.80819355720107,,134.96524917192608,56.971681814347725,43.74056643635474,102.50108239133053,94.06677012958605,24.784429040810842,119.65727052768662,118.68628403406765,92.19558667832817,100.71118823167532,62.717551263326705,75.16680914877654,91.52668522567528,54.70832563301835,131.23846361166258,102.3117035881299,143.26215787375662,157.01144974462508,105.91260789362624,70.8393760266163,105.0691735724833,78.14936507351675
ROLot-01249,2025-04-02,17:18:58,84.34758259377148,114.60159880118051,104.01347814031705,144.63299198723217,72.1798979663382,149.25742852258026,104.06252458309622,105.14890522245115,95.47309828410343,80.15910881348846,97.51207379525187,141.60013275253266,108.41257881095785,119.7463826888435,178.9425710006848,122.88650487872853,167.79485511206613,136.9453807158016,123.58444663848165,53.95484298177412,98.08519168517948,107.61468695263659,94.26383809945202,37.92808617576205,118.24497511330362,118.3572665916233,94.69219498795843,109.02577889873402,62.32659025666936,73.46108635236578,99.75865281003459,54.946337443431986,129.6157813559879,101.11167341397044,148.13482049266733,155.8926510787276,103.8487713576516,72.99002874758088,104.7222066300914,77.34653060107047
ROLot-01226,2025-04-03,14:06:43,87.24412031927938,111.86996901346323,,142.70990728781638,77.00592590209817,145.96327881389303,96.70713440193407,110.4385670500185,88.60439912512905,96.45214935602475,96.18004474309166,133.7149423934125,105.87155262606977,117.66477065550295,173.65050319280223,120.25051822397643,164.1401253043123,128.74776246031814,129.70523171197297,51.992063481420956,43.68069586177651,113.1320105574929,96.49965030171776,38.63355498105718,124.42634590396747,122.7085129547452,98.1176159788174,109.88474232545826,63.1250760958491,71.20774059832834,103.73793509416849,58.27009498527882,122.32514575519963,98.81860424364032,142.14578819343143,160.80426710991665,104.99376740254942,73.16389341238343,109.36875343024724,78.3591392932698
ROLot-01220,2025-04-03,14:54:22,88.04130575997208,112.6074475921374,102.47362587003806,143.70311629811712,76.54194154110868,142.171005697003,98.25981681540769,106.3818890668182,90.49869038828817,83.41403221773326,94.9775272956272,140.57435777321214,103.99578703262318,115.26129632368449,172.65398412620866,127.86381958090007,165.90669741733532,130.51125880197893,122.56326870527882,55.7472561181849,45.469924966734,111.30758434377724,93.66679528246839,41.774456806613294,118.12538604431272,117.4726354678652,93.37943063331282,102.97403117347856,61.009366190164535,65.32951848263272,104.96137969416094,56.37047782675723,125.27392442241366,106.69130057022208,,158.44864359769232,104.25727410164126,74.95550498402125,106.370707653569,79.87369372957791
ROLot-01244,2025-04-05,07:53:31,92.23172322189868,127.40318439310282,96.39752445709149,149.0074932221004,79.26103975854261,148.50491248945087,81.84366272424397,112.64626182004048,105.07043824140982,100.16601650590519,95.84292750453858,145.1673398006661,100.2678573602063,124.48953917898328,177.9517543253967,116.72332738597773,165.1638374961744,134.16755627963997,132.06645717265178,51.6890125670021,38.662660002579884,106.99235393399113,,42.79387124691717,117.83446542562251,120.07903446188884,114.2960263787933,112.28252473930962,74.23494862515115,63.78013964784995,106.03367521620974,57.42903562630653,123.78039781105882,99.68056408597799,140.43102966052362,213.6693981054579,106.49892177840924,69.92406928585066,107.82538914111805,80.89972727814086
ROLot-01213,2025-04-05,08:28:07,89.66354663852974,128.10028109438989,94.06739537906401,150.3662042425638,71.92036345218337,146.4880430892246,87.65035426594743,115.30844282636012,105.99422680936138,103.80831845331612,95.2451628465463,133.94685258963432,100.77933343197613,120.76602521022116,177.04948253039817,117.6173166814604,162.96863078199593,129.87432534664123,130.78265412997953,53.109707811187235,40.19727693261986,109.72191846093445,94.8624789853717,44.169155534659296,103.95624087065723,121.09023028384905,109.24983357171539,114.65321888593864,73.73560107227084,65.7845911050582,104.05934619904204,56.27598450825808,126.69440758903069,105.69726730094037,152.51092742751968,170.94739080065096,104.11289057426825,66.86226622985696,112.45088757370618,
ROLot-01237,2025-04-06,14:35:27,93.03797496152329,127.91784633170789,91.18843684640483,147.28365635868028,75.41729988157844,144.329834162071,90.73766408299161,111.11825774562077,106.91248230022791,91.68816636382819,98.6777892989519,152.6097991333363,103.49920278210683,130.89630136937933,175.86149485582612,116.69730357792693,154.32706550739763,146.77771520422618,126.92268401743945,56.22444568013432,37.616398672361996,103.50992536955566,94.19998419963241,33.454195379084915,104.31421987868148,118.58538170107268,114.48762095664155,112.64609054142473,80.54778373375382,69.44789132244563,108.37707914052947,53.956915881464234,123.43046119081285,106.09562945895985,160.04372052868956,162.3840691313861,108.5654671885304,60.95165711826835,109.54548005117,82.77296036940339
ROLot-01230,2025-04-07,07:19:56,99.72516533764403,125.82585308557601,94.5390965985407,135.8447663739691,70.73374825318166,152.83744647413695,97.99933177349814,103.5647683048467,112.16206497317688,87.82719113932238,100.1002156156519,144.43046140901333,110.11790076648259,122.69858944386039,182.39361726480192,114.9962434841563,150.50384495419823,146.92301297108446,134.9978657669491,53.855212454770744,41.84922912313047,94.46727207548771,90.24346695308213,37.85427104551409,114.35557961321551,120.79149135059363,104.74360220308346,106.9838722353557,87.77507938908484,81.57765763932801,100.25120520496017,57.2544241717195,123.56808007316515,101.20467251807449,135.8814104302877,162.21810649184758,106.24073655594418,58.39668690739644,101.98163399576819,85.53733278011467
ROLot-01243,2025-04-07,13:47:55,97.20012205171152,129.12458691978716,94.91897781009612,145.33177397344656,75.2757594509901,144.07799374263442,100.78998762406063,104.16376821413564,114.92498679003003,94.36691734873786,99.64950977282012,138.77018350275767,109.11762789462286,119.42478355583158,182.91822106272903,111.43377795142543,151.91270281183543,151.23777704394084,,53.900626942804735,38.60301053790626,97.84084016391614,96.79368995072767,23.482480380411175,104.16386544492572,119.91672052397392,108.65884778475228,107.16806266666256,88.5589307539313,82.5962179225862,102.39819389773113,59.27198181301061,124.26557330809415,102.55832834884485,143.79400194863405,164.0059693055383,105.5866417848735,58.28347550197319,108.72953007621425,83.42709647426638
ROLot-01251,2025-04-12,07:37:35,112.23805487700574,137.1370944829176,101.69071107888075,154.7186940317043,88.02553116107782,152.67460568353593,99.1171803942855,131.37285277048642,106.21981270622476,112.81641861202888,96.98759617115505,145.17987024989816,110.08039481461485,132.20617320113567,181.4944855615831,125.4850930197702,163.1705842700741,152.0030766356054,130.7044233355704,78.91960655829718,55.182089282179454,114.87684868386896,103.70133552223409,50.46612721649395,119.83798423458686,121.93417499479094,108.14860591602884,108.41875532972584,96.97833938809588,66.73553424188242,108.99925162256612,68.49774027460299,131.1395184080751,98.33215956517384,,158.74279679084245,111.52583376099139,69.71447750240758,122.43461675008903,79.15679920049566
ROLot-01236,2025-04-12,08:52:12,105.34306773362549,138.44013185927724,94.06194546594323,166.99868718407797,92.13141055472175,155.73389589210484,94.98041998906409,134.10033856418445,109.44194267349951,98.41807401300625,99.87244044757327,142.44531492470534,106.51654842892009,138.04117435058598,179.27651203007593,126.64488533698233,161.2343164428018,155.5586641503534,137.23771877888564,76.41780409728496,55.5055076075631,107.26794363218518,102.57387518357386,52.43921054544585,106.83016239327199,125.27319026218734,110.48722444986616,119.04444303688437,94.60030429578495,72.9963962200122,100.37209515051542,70.28174386799189,129.94175886986275,102.39906286102507,143.92013336159374,162.37998315420808,110.48900318705353,72.11227381657442,122.53111651049116,87.4341136687509
ROLot-01239,2025-04-12,09:01:09,104.37579502686289,138.51370448210312,94.65986928835373,168.7379709483252,90.09527423532214,162.48928742374923,99.15201723963534,126.98847802514373,107.46856701062401,113.48432813720308,98.48081462115411,146.43199684183466,108.64863452628033,133.1014206970271,177.04073833544248,124.67650280550964,160.12810526152543,149.44059302917313,136.91344627688466,77.79991434118743,56.73325975709242,109.56537856658726,103.78751103136396,52.42240408843081,117.08118138692623,119.0595061329463,118.72394581787778,121.12193982070414,95.68256325313253,71.75518910803967,101.07817590234335,69.0443831895676,120.19813411011306,106.66377051049457,143.68698837837357,166.3046554121756,111.84476831053611,71.94190190929456,123.11684357056306,87.30956110546053
ROLot-01242,2025-04-13,10:09:42,110.00939475469053,142.5401692473095,102.02754806757753,159.47532983472547,89.73155815847649,165.10452608281093,100.1650251757461,130.10971742880284,120.12352785238551,102.13802278277318,102.90201167452653,139.73256760271846,112.2049939567859,137.43699483750856,177.7773143358765,123.91182457193895,161.93133653633708,159.47714023180103,129.95193971795928,78.45510578505026,55.108552840634715,104.37325447322766,111.21898752527282,56.60818971476146,103.1473884998588,123.5431723863765,123.09337262972157,117.19808474920356,101.95138267946547,73.7866405081053,106.33645853411004,72.26589858327723,130.84252311240476,103.29700307894124,144.37950261328143,169.3423955619531,111.95554851927139,65.3315980601754,119.86213495691823,91.96225533536169
ROLot-01227,2025-04-14,12:32:34,103.90449392876005,138.2741212100087,96.5979277688875,154.96457832947243,93.88196542710124,161.44919871609235,113.83606158421372,121.74545617831589,115.52461714987018,104.04838047010301,107.477292424902,140.5696262012446,113.63339734821656,142.43644413923897,176.9934290787916,126.44476402265393,165.82171364061531,165.6047050341753,133.29754342738264,79.9294459907028,59.5592510156718,94.14019129934209,108.07395541736841,43.82733339680298,114.77384441989419,123.8051892220649,165.92421589187072,121.54174047733086,102.19939298802832,84.99934753757518,105.3211556693093,71.69206179198461,132.82882488049668,106.84402174897492,148.29408218856247,178.4569756444677,116.06509128176027,61.28628320555927,120.03147054737015,94.02420636709824
ROLot-01248,2025-04-14,14:21:45,105.98842883709081,138.89517245868763,99.11374663692561,154.11411745767518,96.09716720672223,159.43065998590046,110.13226091687616,121.55131541733545,119.9638214245924,97.68597245270249,106.04445314719106,148.9921019044162,115.09941301717292,136.22392893510013,180.70292117594354,125.37804346448446,162.03567511007276,163.84895462901582,124.31071118608499,80.46830727910205,57.96186251184927,98.68063952663499,114.49381053346751,39.61993647253076,112.28723906116525,123.53333464541222,105.8540569091232,119.95197649238679,103.67413285298166,88.08950470091024,107.82146471675043,73.35126606512611,135.06632488303697,108.50999425610426,152.02606323189394,166.51033596079802,117.17346455369501,61.044125840744236,124.61860872235454,92.54895492582338
ROLot-01233,2025-04-14,15:35:55,108.0213770051484,134.9545625066846,97.82933258184777,156.30823788352987,91.67384382414843,161.88230986952127,113.43840264393376,121.36643468058561,118.1954027252012,100.03655223916557,107.46065526144781,147.5852696141067,114.31707023204183,134.82405286056223,185.2571605127994,129.18738848777025,162.68156217845362,165.88324590144376,133.27518419375917,78.87451015143785,57.8623865994429,92.18274631618735,108.76144433661977,43.55489214784324,106.80196080181744,120.52009087499614,117.44898672942679,116.74760784518442,102.11732105772113,85.62099655376926,93.67411524703869,72.06012956999795,135.84905512615754,105.54163441831604,155.99572269192873,175.35786003943736,113.74230800073758,62.614890329502245,115.68512421221384,93.7302939627844
ROLot-01218,2025-04-14,17:03:24,107.34009712113836,132.03748255375845,103.07531163656697,158.4210847918182,93.74288488682616,163.3374616570823,112.17622845172676,123.93300484231928,111.88630702610533,103.68261279854579,108.230248674302,142.36546847428357,115.4660285024953,131.68106465627136,182.3080319842037,130.80848202196114,160.54966271541068,165.91776062414363,132.56930577476464,81.87475419613389,60.6380390416957,96.62925728237364,112.88361325996418,46.27519769974301,117.97979805627779,123.92647011776238,117.62085717654973,115.57536115259046,101.9038131660487,87.14951658546886,101.53197016353056,72.02859125138725,139.56406469270334,99.5901217402579,148.05293510155255,161.98811238002816,116.18435084426144,63.834659999132455,120.66086092247856,99.83525915133005
ROLot-01246,2025-04-15,14:25:09,109.79745834626124,134.9283728065866,104.00322380918072,137.0152798450574,94.44798942830653,161.4383939102149,121.18396492246922,120.36569421233361,109.60771239073696,86.5060817218856,105.24492042032915,144.87740513156623,118.2580232505353,131.0089556335761,175.8866144888019,126.97789375190963,161.50853051917525,170.24407021234367,144.5204078446482,79.91734356655695,63.16683580859873,98.3840743590145,113.24710527540844,46.73217641015765,127.95635779260655,123.60343817108134,105.35466667952568,108.18997854846577,99.38325779903228,85.73559015866951,98.66192593903024,74.60911061651991,130.77799250716052,109.44130501737837,152.7251787600251,160.41064573523457,115.22216851523282,66.20852885096303,117.79597434736344,91.77639617438294
ROLot-01225,2025-04-16,12:41:38,104.15621495282522,131.16910409385372,102.80151835525108,148.95570517169827,93.95620209022542,158.05015195543322,124.42662708055909,129.34309956893293,104.5512229367072,98.33275234373558,104.34714014073171,136.99258259891093,116.65190803521085,125.69994646136412,171.267638604457,130.8790375085177,169.74628106081536,162.6022418410356,142.53919195061565,84.87274968307614,67.75984044350706,109.17896423818122,114.37592934989235,44.25312935840995,127.60536818783629,126.8876930042785,103.24088791317618,118.1821024672885,93.22382562235325,79.94666080608934,100.17902234759038,77.17080122092064,130.75558130765472,102.58950655604107,142.6784988733995,167.0809112690938,116.44722336620228,76.2386564028856,117.96179808422355,86.54718626406279
ROLot-01217,2025-04-17,13:34:59,99.49837979808639,127.25689523064763,107.55609916396358,143.89281210259375,104.95038322405354,168.65411105072798,113.84837038797306,134.55266867403873,101.6016330627927,104.63424744020911,103.09073914128649,140.15118357503428,113.45645320991427,122.17117808512776,177.90813069329892,136.57183455958508,184.80525580873865,156.03461711912573,144.9400278872632,85.79357244157282,70.79734204296004,121.27716842848544,120.79906989486082,62.24921125351272,126.05499937833565,127.42214488670535,115.04289069247235,110.95145600975533,89.36871977560399,72.77068610098216,,78.61302829452883,132.95435712029553,100.12800424432261,147.50756193211413,157.70048947155078,115.87406090997148,82.34732772501833,124.15131685183114,84.7215185577698
ROLot-01241,2025-04-17,15:11:27,97.33389822002245,139.1887003155667,100.45281867940345,152.6269077461633,100.44798413432484,170.96295388587848,112.3432362456436,138.5735636742871,96.11896396707309,100.54072662301805,104.4412783158327,145.34302698348273,114.8877125032984,127.1195413351664,175.298990324588,134.55133261644673,183.47270119390265,158.17623096212787,149.1154831486113,87.82134382756503,69.73850839137718,113.23424129514784,116.34874838234765,51.163381013653854,126.7957070324594,124.10245266895731,106.39705807921335,106.14667226929375,90.18748227820635,77.38282172746666,108.98256751952442,77.81573546113972,133.31762935644952,100.36547258470131,146.9108301231645,159.32850506581698,115.87203026750464,81.98656681813937,124.60448221104475,85.29500621976953
ROLot-01231,2025-04-17,16:14:18,93.51417312771571,130.4839690243803,105.20525010015078,154.31075690446602,100.47219737787576,164.3738641489198,114.33692554831272,137.75247962627398,99.84787680445586,104.20298171124698,102.53931777029501,136.58293422298277,114.47610481116612,124.47681325970967,171.44683388402026,135.68915475411123,175.08597089525716,155.83830867138178,142.35838019462324,84.27044816530446,72.53319117376901,,117.282072780301,56.42908840512207,119.6598865460595,123.86789562329871,102.01166694095606,109.51608693075161,88.60824534391578,74.24975790600983,106.6809446994565,78.05567277211891,133.10704029738727,96.65613935437138,144.24312456074728,162.6704113769142,113.35832001883733,81.06433452580573,125.10357388816898,80.18358264715525
ROLot-01234,2025-04-18,13:53:02,99.49868419486066,139.96632232847045,100.40370376161063,161.51933864950652,98.27424020171846,161.62067161508412,102.26515053377116,146.23692925883475,97.64132931602603,113.11097520534597,107.21492054622345,142.18450946611244,109.10051324959399,140.56150605491206,173.8427297367528,138.3329767630837,176.80806468091782,149.91373897228124,146.72679168745864,136.68819844343292,70.60307430206231,112.71506204399526,124.58924189437961,63.7083412874919,116.99502932898537,119.72328158112006,120.65966958857224,116.94189120164705,87.59919056449986,72.41129894092101,112.73972140947014,77.15496390374531,134.92076288192004,106.04698732208925,147.96587574513464,165.586759758828,119.51172917778018,79.48942263354596,130.6360098060781,85.80949581409482
